freq, MHz	val1	val2	val3	unit
10,4585	10,3445			dBuV
10,4630	10,2299			dBuV
10,4675	10,3188			dBuV
10,4720	9,0274			dBuV
10,4765	11,2001			dBuV
10,4810	10,8443			dBuV
10,4855	10,2195			dBuV
10,4900	9,5661			dBuV
10,4945	9,5002			dBuV
10,4990	9,5470			dBuV
10,5035	9,8738			dBuV
10,5080	10,3480			dBuV
10,5125	9,3908			dBuV
10,5170	9,9567			dBuV
10,5215	10,1781			dBuV
10,5260	10,0703			dBuV
10,5305	10,0274			dBuV
10,5350	10,3401			dBuV
10,5395	9,8527			dBuV
10,5440	9,2723			dBuV
10,5485	10,5494			dBuV
10,5530	10,3966			dBuV
10,5575	10,6709			dBuV
10,5620	10,1081			dBuV
10,5665	10,0329			dBuV
10,5710	10,2986			dBuV
10,5755	10,0287			dBuV
10,5800	10,1615			dBuV
10,5845	9,8447			dBuV
10,5890	10,3700			dBuV
10,5935	10,1677			dBuV
10,5979	9,6747			dBuV
10,6024	9,9365			dBuV
10,6069	9,5645			dBuV
10,6114	9,5482			dBuV
10,6159	9,1916			dBuV
10,6204	9,9511			dBuV
10,6249	10,5085			dBuV
10,6294	9,7974			dBuV
10,6339	10,4043			dBuV
10,6384	9,7824			dBuV
10,6429	8,2971			dBuV
10,6474	10,4447			dBuV
10,6519	10,5110			dBuV
10,6564	9,7068			dBuV
10,6609	10,2916			dBuV
10,6654	9,9198			dBuV
10,6699	9,9396			dBuV
10,6744	9,1891			dBuV
10,6789	10,0998			dBuV
10,6834	9,9371			dBuV
10,6879	10,6832			dBuV
10,6924	10,9883			dBuV
10,6969	10,6160			dBuV
10,7014	9,7299			dBuV
10,7059	9,9946			dBuV
10,7104	10,1561			dBuV
10,7149	8,9991			dBuV
10,7194	10,2375			dBuV
10,7239	10,0319			dBuV
10,7284	10,1502			dBuV
10,7329	9,2755			dBuV
10,7374	10,0591			dBuV
10,7419	9,8024			dBuV
10,7464	10,1247			dBuV
10,7509	9,1921			dBuV
10,7554	9,9033			dBuV
10,7599	10,1186			dBuV
10,7644	10,0217			dBuV
10,7689	9,6269			dBuV
10,7734	9,8629			dBuV
10,7779	9,5294			dBuV
10,7824	9,9768			dBuV
10,7869	10,0072			dBuV
10,7914	9,4128			dBuV
10,7959	10,0838			dBuV
10,8004	9,1944			dBuV
10,8049	10,0361			dBuV
10,8094	10,5735			dBuV
10,8139	9,8816			dBuV
10,8184	9,4741			dBuV
10,8229	9,8799			dBuV
10,8274	9,5424			dBuV
10,8319	10,4663			dBuV
10,8364	9,7015			dBuV
10,8409	9,7530			dBuV
10,8454	9,2346			dBuV
10,8499	10,3844			dBuV
10,8544	10,1941			dBuV
10,8589	9,7187			dBuV
10,8634	9,2406			dBuV
10,8679	10,3029			dBuV
10,8724	9,7322			dBuV
10,8769	9,7213			dBuV
10,8814	10,0481			dBuV
10,8859	10,4443			dBuV
10,8904	10,0039			dBuV
10,8949	9,6174			dBuV
10,8994	10,2821			dBuV
10,9039	9,7324			dBuV
10,9084	9,5551			dBuV
10,9129	10,4026			dBuV
10,9174	9,7891			dBuV
10,9219	9,7839			dBuV
10,9264	9,6173			dBuV
10,9309	9,1981			dBuV
10,9354	9,4883			dBuV
10,9399	10,7298			dBuV
10,9444	10,3541			dBuV
10,9489	8,8846			dBuV
10,9534	11,1447			dBuV
10,9579	10,0071			dBuV
10,9624	9,1530			dBuV
10,9669	9,8549			dBuV
10,9714	9,6957			dBuV
10,9759	10,7344			dBuV
10,9804	9,7916			dBuV
10,9849	9,8886			dBuV
10,9894	9,8615			dBuV
10,9939	9,4505			dBuV
10,9984	9,5329			dBuV
11,0029	10,2450			dBuV
11,0074	9,5105			dBuV
11,0119	10,0530			dBuV
11,0164	9,4508			dBuV
11,0209	10,0407			dBuV
11,0254	9,4202			dBuV
11,0299	9,9990			dBuV
11,0344	8,8123			dBuV
11,0389	9,7865			dBuV
11,0434	9,2442			dBuV
11,0479	9,6547			dBuV
11,0524	10,2012			dBuV
11,0569	9,8645			dBuV
11,0614	9,7946			dBuV
11,0659	9,3749			dBuV
11,0704	9,1384			dBuV
11,0749	10,6720			dBuV
11,0794	10,0683			dBuV
11,0839	10,2329			dBuV
11,0884	9,8506			dBuV
11,0929	9,1452			dBuV
11,0974	9,9806			dBuV
11,1019	9,5484			dBuV
11,1064	10,1790			dBuV
11,1109	10,7475			dBuV
11,1154	9,9408			dBuV
11,1199	9,6619			dBuV
11,1244	9,6358			dBuV
11,1289	10,4205			dBuV
11,1334	9,4394			dBuV
11,1379	9,7691			dBuV
11,1424	9,6543			dBuV
11,1469	10,3961			dBuV
11,1514	9,8777			dBuV
11,1559	9,9550			dBuV
11,1604	9,8047			dBuV
11,1649	9,9335			dBuV
11,1694	9,7144			dBuV
11,1739	10,1690			dBuV
11,1784	10,2208			dBuV
11,1829	9,8063			dBuV
11,1874	10,0091			dBuV
11,1919	9,8485			dBuV
11,1964	10,0553			dBuV
11,2009	9,9285			dBuV
11,2054	9,9799			dBuV
11,2099	9,9023			dBuV
11,2144	10,1107			dBuV
11,2189	9,9047			dBuV
11,2234	9,4170			dBuV
11,2279	9,4472			dBuV
11,2324	9,4277			dBuV
11,2369	8,8337			dBuV
11,2414	9,1058			dBuV
11,2459	10,2150			dBuV
11,2504	10,2044			dBuV
11,2549	10,0617			dBuV
11,2594	10,7764			dBuV
11,2639	10,2429			dBuV
11,2684	9,8445			dBuV
11,2729	9,9454			dBuV
11,2774	10,0880			dBuV
11,2819	9,5820			dBuV
11,2864	9,2851			dBuV
11,2909	10,1559			dBuV
11,2954	10,4841			dBuV
11,2999	10,0232			dBuV
11,3044	9,9053			dBuV
11,3089	10,3138			dBuV
11,3134	10,0721			dBuV
11,3179	9,5862			dBuV
11,3224	10,5086			dBuV
11,3269	9,7745			dBuV
11,3314	9,2363			dBuV
11,3359	9,5279			dBuV
11,3404	9,4444			dBuV
11,3449	8,6531			dBuV
11,3494	10,2473			dBuV
11,3539	9,6494			dBuV
11,3584	9,8841			dBuV
11,3629	9,7416			dBuV
11,3674	9,4647			dBuV
11,3719	9,5521			dBuV
11,3764	9,2656			dBuV
11,3809	8,9770			dBuV
11,3854	9,7173			dBuV
11,3899	8,9185			dBuV
11,3944	10,4289			dBuV
11,3989	9,6089			dBuV
11,4034	9,5447			dBuV
11,4079	9,2939			dBuV
11,4124	10,0442			dBuV
11,4169	9,1236			dBuV
11,4214	9,5517			dBuV
11,4259	9,5111			dBuV
11,4304	10,1916			dBuV
11,4349	9,6338			dBuV
11,4394	9,6862			dBuV
11,4439	10,0168			dBuV
11,4484	9,8755			dBuV
11,4529	10,4225			dBuV
11,4574	10,6180			dBuV
11,4619	10,2016			dBuV
11,4664	9,6581			dBuV
11,4709	9,6686			dBuV
11,4754	10,0380			dBuV
11,4799	9,9508			dBuV
11,4844	9,3400			dBuV
11,4889	10,0518			dBuV
11,4934	9,9118			dBuV
11,4979	9,3351			dBuV
11,5024	10,1745			dBuV
11,5069	9,9701			dBuV
11,5114	9,1557			dBuV
11,5159	9,8479			dBuV
11,5204	9,6160			dBuV
11,5249	9,3827			dBuV
11,5294	10,0920			dBuV
11,5339	10,4406			dBuV
11,5384	9,5468			dBuV
11,5429	10,0036			dBuV
11,5474	9,7618			dBuV
11,5519	9,8109			dBuV
11,5564	9,8303			dBuV
11,5609	9,1901			dBuV
11,5654	9,5863			dBuV
11,5699	9,5226			dBuV
11,5744	8,7883			dBuV
11,5789	9,5053			dBuV
11,5834	9,3850			dBuV
11,5879	9,3855			dBuV
11,5924	9,4255			dBuV
11,5968	9,5740			dBuV
11,6013	9,6355			dBuV
11,6058	9,6364			dBuV
11,6103	9,1467			dBuV
11,6148	9,6658			dBuV
11,6193	9,7583			dBuV
11,6238	9,6237			dBuV
11,6283	8,8539			dBuV
11,6328	9,8223			dBuV
11,6373	9,1750			dBuV
11,6418	9,8744			dBuV
11,6463	10,3783			dBuV
11,6508	10,1050			dBuV
11,6553	9,2603			dBuV
11,6598	10,1810			dBuV
11,6643	9,7330			dBuV
11,6688	9,9343			dBuV
11,6733	9,5027			dBuV
11,6778	10,2989			dBuV
11,6823	9,9175			dBuV
11,6868	9,4858			dBuV
11,6913	9,4555			dBuV
11,6958	9,7614			dBuV
11,7003	9,3871			dBuV
11,7048	9,9626			dBuV
11,7093	8,9770			dBuV
11,7138	10,1046			dBuV
11,7183	9,8671			dBuV
11,7228	10,2013			dBuV
11,7273	9,5945			dBuV
11,7318	10,0302			dBuV
11,7363	9,1042			dBuV
11,7408	9,1617			dBuV
11,7453	9,7786			dBuV
11,7498	9,1232			dBuV
11,7543	9,5180			dBuV
11,7588	9,4989			dBuV
11,7633	9,6604			dBuV
11,7678	9,6597			dBuV
11,7723	9,6242			dBuV
11,7768	8,6252			dBuV
11,7813	8,3841			dBuV
11,7858	9,5218			dBuV
11,7903	9,5953			dBuV
11,7948	9,8625			dBuV
11,7993	10,0963			dBuV
11,8038	9,9981			dBuV
11,8083	9,3766			dBuV
11,8128	9,7564			dBuV
11,8173	9,4674			dBuV
11,8218	8,8798			dBuV
11,8263	9,9317			dBuV
11,8308	10,4856			dBuV
11,8353	9,4556			dBuV
11,8398	9,2766			dBuV
11,8443	8,9913			dBuV
11,8488	9,6818			dBuV
11,8533	9,9833			dBuV
11,8578	9,2038			dBuV
11,8623	8,8003			dBuV
11,8668	10,5281			dBuV
11,8713	9,4053			dBuV
11,8758	10,2672			dBuV
11,8803	10,2389			dBuV
11,8848	9,8763			dBuV
11,8893	9,7153			dBuV
11,8938	10,0669			dBuV
11,8983	9,3247			dBuV
11,9028	9,2600			dBuV
11,9073	9,2750			dBuV
11,9118	10,5325			dBuV
11,9163	9,6851			dBuV
11,9208	9,3188			dBuV
11,9253	9,5676			dBuV
11,9298	10,0076			dBuV
11,9343	8,9805			dBuV
11,9388	10,3914			dBuV
11,9433	9,3228			dBuV
11,9478	9,8153			dBuV
11,9523	9,1729			dBuV
11,9568	9,0203			dBuV
11,9613	9,8416			dBuV
11,9658	9,2034			dBuV
11,9703	9,2940			dBuV
11,9748	10,2541			dBuV
11,9793	9,6499			dBuV
11,9838	9,6851			dBuV
11,9883	9,4945			dBuV
11,9928	10,7224			dBuV
11,9973	9,4068			dBuV
12,0018	9,5985			dBuV
12,0063	10,0675			dBuV
12,0108	9,9473			dBuV
12,0153	8,6152			dBuV
12,0198	9,1469			dBuV
12,0243	9,3020			dBuV
12,0288	9,7301			dBuV
12,0333	9,3715			dBuV
12,0378	9,5277			dBuV
12,0423	9,9062			dBuV
12,0468	9,9537			dBuV
12,0513	8,8780			dBuV
12,0558	9,9859			dBuV
12,0603	9,5393			dBuV
12,0648	10,2124			dBuV
12,0693	9,7436			dBuV
12,0738	9,5919			dBuV
12,0783	9,7053			dBuV
12,0828	9,2286			dBuV
12,0873	9,4016			dBuV
12,0918	9,3991			dBuV
12,0963	9,5600			dBuV
12,1008	9,2064			dBuV
12,1053	10,1089			dBuV
12,1098	9,9894			dBuV
12,1143	9,9449			dBuV
12,1188	9,2789			dBuV
12,1233	9,9895			dBuV
12,1278	9,8818			dBuV
12,1323	9,2928			dBuV
12,1368	9,1453			dBuV
12,1413	8,6849			dBuV
12,1458	9,2530			dBuV
12,1503	10,7709			dBuV
12,1548	9,9272			dBuV
12,1593	9,2161			dBuV
12,1638	8,9610			dBuV
12,1683	9,7103			dBuV
12,1728	9,4166			dBuV
12,1773	10,3354			dBuV
12,1818	9,5497			dBuV
12,1863	9,7228			dBuV
12,1908	10,9281			dBuV
12,1953	9,3837			dBuV
12,1998	9,8286			dBuV
12,2043	9,3864			dBuV
12,2088	9,7395			dBuV
12,2133	9,7980			dBuV
12,2178	10,1106			dBuV
12,2223	9,9198			dBuV
12,2268	9,6978			dBuV
12,2313	9,6987			dBuV
12,2358	9,1259			dBuV
12,2403	8,8482			dBuV
12,2448	9,1984			dBuV
12,2493	9,6871			dBuV
12,2538	9,7798			dBuV
12,2583	10,2253			dBuV
12,2628	9,6065			dBuV
12,2673	9,1938			dBuV
12,2718	9,2522			dBuV
12,2763	9,8436			dBuV
12,2808	9,9639			dBuV
12,2853	9,5969			dBuV
12,2898	11,2987			dBuV
12,2943	14,8705			dBuV
12,2988	13,0681			dBuV
12,3033	10,5827			dBuV
12,3078	10,0701			dBuV
12,3123	10,5570			dBuV
12,3168	9,4522			dBuV
12,3213	9,7084			dBuV
12,3258	9,3335			dBuV
12,3303	10,2818			dBuV
12,3348	10,0724			dBuV
12,3393	9,8092			dBuV
12,3438	10,0588			dBuV
12,3483	9,4008			dBuV
12,3528	9,4755			dBuV
12,3573	9,9387			dBuV
12,3618	9,4668			dBuV
12,3663	8,7875			dBuV
12,3708	10,0435			dBuV
12,3753	9,7949			dBuV
12,3798	9,4333			dBuV
12,3843	8,7618			dBuV
12,3888	9,8965			dBuV
12,3933	9,4924			dBuV
12,3978	9,2397			dBuV
12,4023	9,9678			dBuV
12,4068	9,7226			dBuV
12,4113	9,5878			dBuV
12,4158	9,5285			dBuV
12,4203	9,3800			dBuV
12,4248	9,4521			dBuV
12,4293	9,3388			dBuV
12,4338	9,5518			dBuV
12,4383	9,0754			dBuV
12,4428	10,2336			dBuV
12,4473	9,2870			dBuV
12,4518	9,7326			dBuV
12,4563	9,8289			dBuV
12,4608	9,5476			dBuV
12,4653	9,2534			dBuV
12,4698	10,4614			dBuV
12,4743	9,2584			dBuV
12,4788	9,2893			dBuV
12,4833	10,3041			dBuV
12,4878	9,7117			dBuV
12,4923	11,6137			dBuV
12,4968	13,1940			dBuV
12,5013	10,2446			dBuV
12,5058	9,9616			dBuV
12,5103	9,2847			dBuV
12,5148	9,8832			dBuV
12,5193	9,0987			dBuV
12,5238	9,1687			dBuV
12,5283	9,5301			dBuV
12,5328	8,9337			dBuV
12,5373	8,9791			dBuV
12,5418	9,5787			dBuV
12,5463	8,9883			dBuV
12,5508	9,1990			dBuV
12,5553	9,8118			dBuV
12,5598	9,9775			dBuV
12,5643	9,2212			dBuV
12,5688	9,8246			dBuV
12,5733	9,0994			dBuV
12,5778	8,9945			dBuV
12,5823	9,6650			dBuV
12,5868	9,8443			dBuV
12,5912	8,6245			dBuV
12,5957	10,0020			dBuV
12,6002	8,7412			dBuV
12,6047	9,5393			dBuV
12,6092	9,1588			dBuV
12,6137	9,2049			dBuV
12,6182	9,6416			dBuV
12,6227	9,1608			dBuV
12,6272	8,5918			dBuV
12,6317	9,1648			dBuV
12,6362	8,9798			dBuV
12,6407	9,1801			dBuV
12,6452	9,7284			dBuV
12,6497	8,9146			dBuV
12,6542	9,4977			dBuV
12,6587	9,4476			dBuV
12,6632	9,7209			dBuV
12,6677	9,3705			dBuV
12,6722	8,6429			dBuV
12,6767	8,9482			dBuV
12,6812	9,0800			dBuV
12,6857	8,8220			dBuV
12,6902	9,5699			dBuV
12,6947	9,0721			dBuV
12,6992	9,5602			dBuV
12,7037	8,5679			dBuV
12,7082	8,6620			dBuV
12,7127	9,8657			dBuV
12,7172	8,9436			dBuV
12,7217	8,6076			dBuV
12,7262	8,6015			dBuV
12,7307	9,1381			dBuV
12,7352	10,0018			dBuV
12,7397	9,7295			dBuV
12,7442	10,1860			dBuV
12,7487	9,8146			dBuV
12,7532	9,3963			dBuV
12,7577	9,4310			dBuV
12,7622	9,2100			dBuV
12,7667	8,7268			dBuV
12,7712	8,5135			dBuV
12,7757	9,7321			dBuV
12,7802	9,7119			dBuV
12,7847	9,0983			dBuV
12,7892	9,3551			dBuV
12,7937	9,6470			dBuV
12,7982	8,9638			dBuV
12,8027	9,1999			dBuV
12,8072	10,0203			dBuV
12,8117	9,2131			dBuV
12,8162	9,7360			dBuV
12,8207	10,0035			dBuV
12,8252	8,3054			dBuV
12,8297	8,8958			dBuV
12,8342	9,3576			dBuV
12,8387	8,3074			dBuV
12,8432	8,3496			dBuV
12,8477	8,6410			dBuV
12,8522	8,9462			dBuV
12,8567	8,6544			dBuV
12,8612	8,9023			dBuV
12,8657	9,7749			dBuV
12,8702	8,6753			dBuV
12,8747	9,7911			dBuV
12,8792	8,8056			dBuV
12,8837	9,1223			dBuV
12,8882	9,4365			dBuV
12,8927	9,0443			dBuV
12,8972	8,5261			dBuV
12,9017	8,8350			dBuV
12,9062	8,9671			dBuV
12,9107	9,2686			dBuV
12,9152	9,8980			dBuV
12,9197	8,7494			dBuV
12,9242	9,5541			dBuV
12,9287	9,2242			dBuV
12,9332	9,1230			dBuV
12,9377	9,2521			dBuV
12,9422	9,9326			dBuV
12,9467	9,7391			dBuV
12,9512	8,9707			dBuV
12,9557	8,7105			dBuV
12,9602	9,8149			dBuV
12,9647	8,3466			dBuV
12,9692	9,3777			dBuV
12,9737	9,3697			dBuV
12,9782	8,4499			dBuV
12,9827	8,5087			dBuV
12,9872	9,1718			dBuV
12,9917	9,2748			dBuV
12,9962	8,8512			dBuV
13,0007	9,2674			dBuV
13,0052	9,6632			dBuV
13,0097	9,3352			dBuV
13,0142	9,2826			dBuV
13,0187	9,4107			dBuV
13,0232	9,7811			dBuV
13,0277	9,3781			dBuV
13,0322	9,5168			dBuV
13,0367	8,9466			dBuV
13,0412	9,0625			dBuV
13,0457	8,9155			dBuV
13,0502	9,6125			dBuV
13,0547	9,4902			dBuV
13,0592	9,0470			dBuV
13,0637	8,9643			dBuV
13,0682	9,2290			dBuV
13,0727	8,2348			dBuV
13,0772	9,0691			dBuV
13,0817	9,5923			dBuV
13,0862	9,0638			dBuV
13,0907	10,1552			dBuV
13,0952	8,3261			dBuV
13,0997	9,4091			dBuV
13,1042	9,3272			dBuV
13,1087	9,5390			dBuV
13,1132	9,0311			dBuV
13,1177	8,7123			dBuV
13,1222	9,5099			dBuV
13,1267	9,2613			dBuV
13,1312	9,1848			dBuV
13,1357	9,6741			dBuV
13,1402	8,5033			dBuV
13,1447	8,4743			dBuV
13,1492	9,2043			dBuV
13,1537	9,0655			dBuV
13,1582	8,7999			dBuV
13,1627	9,4307			dBuV
13,1672	8,5496			dBuV
13,1717	9,7259			dBuV
13,1762	9,3720			dBuV
13,1807	9,2412			dBuV
13,1852	9,3526			dBuV
13,1897	8,8473			dBuV
13,1942	8,6930			dBuV
13,1987	8,8762			dBuV
13,2032	9,6427			dBuV
13,2077	9,0592			dBuV
13,2122	8,8329			dBuV
13,2167	8,9714			dBuV
13,2212	9,4191			dBuV
13,2257	9,7967			dBuV
13,2302	8,8815			dBuV
13,2347	9,1376			dBuV
13,2392	8,6735			dBuV
13,2437	9,2337			dBuV
13,2482	9,3996			dBuV
13,2527	9,0291			dBuV
13,2572	9,1545			dBuV
13,2617	9,1389			dBuV
13,2662	9,5026			dBuV
13,2707	9,3201			dBuV
13,2752	9,0328			dBuV
13,2797	9,0977			dBuV
13,2842	9,3806			dBuV
13,2887	8,7850			dBuV
13,2932	8,9437			dBuV
13,2977	9,1968			dBuV
13,3022	9,0858			dBuV
13,3067	8,8404			dBuV
13,3112	9,5185			dBuV
13,3157	8,9594			dBuV
13,3202	9,2888			dBuV
13,3247	9,4391			dBuV
13,3292	9,6854			dBuV
13,3337	9,0136			dBuV
13,3382	9,6211			dBuV
13,3427	9,3554			dBuV
13,3472	9,9417			dBuV
13,3517	9,4175			dBuV
13,3562	9,1417			dBuV
13,3607	9,0634			dBuV
13,3652	9,5525			dBuV
13,3697	8,6102			dBuV
13,3742	9,7553			dBuV
13,3787	9,5858			dBuV
13,3832	9,8929			dBuV
13,3877	9,0689			dBuV
13,3922	8,4839			dBuV
13,3967	9,4904			dBuV
13,4012	9,3421			dBuV
13,4057	9,1977			dBuV
13,4102	8,9266			dBuV
13,4147	9,2269			dBuV
13,4192	9,2699			dBuV
13,4237	8,9579			dBuV
13,4282	9,3408			dBuV
13,4327	8,4972			dBuV
13,4372	8,6229			dBuV
13,4417	9,4027			dBuV
13,4462	9,1590			dBuV
13,4507	9,6480			dBuV
13,4552	8,5428			dBuV
13,4597	9,2827			dBuV
13,4642	9,4657			dBuV
13,4687	9,0099			dBuV
13,4732	9,2355			dBuV
13,4777	9,1790			dBuV
13,4822	8,8213			dBuV
13,4867	9,9017			dBuV
13,4912	8,9705			dBuV
13,4957	8,9468			dBuV
13,5002	8,6437			dBuV
13,5047	9,5628			dBuV
13,5092	8,7417			dBuV
13,5137	9,5286			dBuV
13,5182	9,3691			dBuV
13,5227	8,7480			dBuV
13,5272	9,7417			dBuV
13,5317	8,4204			dBuV
13,5362	8,6894			dBuV
13,5407	8,6841			dBuV
13,5452	9,5196			dBuV
13,5497	12,1782			dBuV
13,5542	19,6139			dBuV
13,5587	17,1815			dBuV
13,5632	9,9695			dBuV
13,5677	10,2942			dBuV
13,5722	8,7870			dBuV
13,5767	8,3563			dBuV
13,5812	9,7684			dBuV
13,5856	9,5784			dBuV
13,5901	9,7918			dBuV
13,5946	9,1736			dBuV
13,5991	9,3768			dBuV
13,6036	8,9174			dBuV
13,6081	9,2333			dBuV
13,6126	9,1379			dBuV
13,6171	8,5603			dBuV
13,6216	8,9595			dBuV
13,6261	10,0773			dBuV
13,6306	9,3416			dBuV
13,6351	9,3888			dBuV
13,6396	8,6354			dBuV
13,6441	9,6939			dBuV
13,6486	9,3158			dBuV
13,6531	9,6776			dBuV
13,6576	10,2165			dBuV
13,6621	8,6588			dBuV
13,6666	8,4092			dBuV
13,6711	9,4095			dBuV
13,6756	8,7544			dBuV
13,6801	8,9453			dBuV
13,6846	8,9579			dBuV
13,6891	8,1465			dBuV
13,6936	9,9661			dBuV
13,6981	9,1321			dBuV
13,7026	9,2627			dBuV
13,7071	8,5972			dBuV
13,7116	9,1440			dBuV
13,7161	8,5823			dBuV
13,7206	10,1685			dBuV
13,7251	8,8799			dBuV
13,7296	8,8283			dBuV
13,7341	8,9887			dBuV
13,7386	9,2396			dBuV
13,7431	8,7880			dBuV
13,7476	9,6899			dBuV
13,7521	9,3025			dBuV
13,7566	9,4209			dBuV
13,7611	9,3153			dBuV
13,7656	8,7541			dBuV
13,7701	9,4724			dBuV
13,7746	9,2057			dBuV
13,7791	10,0097			dBuV
13,7836	9,1963			dBuV
13,7881	9,0430			dBuV
13,7926	9,5656			dBuV
13,7971	8,6601			dBuV
13,8016	8,8379			dBuV
13,8061	8,7484			dBuV
13,8106	9,2959			dBuV
13,8151	9,1779			dBuV
13,8196	9,1448			dBuV
13,8241	8,9282			dBuV
13,8286	9,5698			dBuV
13,8331	9,0049			dBuV
13,8376	9,7574			dBuV
13,8421	8,8495			dBuV
13,8466	9,1327			dBuV
13,8511	9,3451			dBuV
13,8556	9,5886			dBuV
13,8601	8,8846			dBuV
13,8646	9,5404			dBuV
13,8691	9,0246			dBuV
13,8736	9,5102			dBuV
13,8781	9,2418			dBuV
13,8826	9,4639			dBuV
13,8871	9,4639			dBuV
13,8916	9,5610			dBuV
13,8961	9,7765			dBuV
13,9006	9,1720			dBuV
13,9051	9,2245			dBuV
13,9096	8,6559			dBuV
13,9141	9,2651			dBuV
13,9186	9,4928			dBuV
13,9231	8,5087			dBuV
13,9276	9,3379			dBuV
13,9321	9,4962			dBuV
13,9366	8,8361			dBuV
13,9411	9,4516			dBuV
13,9456	8,6213			dBuV
13,9501	9,5601			dBuV
13,9546	9,3418			dBuV
13,9591	9,5240			dBuV
13,9636	9,0869			dBuV
13,9681	9,8187			dBuV
13,9726	9,1730			dBuV
13,9771	8,4738			dBuV
13,9816	9,7680			dBuV
13,9861	9,4553			dBuV
13,9906	9,3087			dBuV
13,9951	9,3760			dBuV
13,9996	8,7908			dBuV
14,0041	8,8743			dBuV
14,0086	9,2666			dBuV
14,0131	9,4550			dBuV
14,0176	9,3783			dBuV
14,0221	8,6160			dBuV
14,0266	9,3498			dBuV
14,0311	8,9607			dBuV
14,0356	9,0697			dBuV
14,0401	9,1914			dBuV
14,0446	9,6353			dBuV
14,0491	8,4875			dBuV
14,0536	8,3039			dBuV
14,0581	8,8694			dBuV
14,0626	8,6213			dBuV
14,0671	8,5608			dBuV
14,0716	8,8156			dBuV
14,0761	9,0258			dBuV
14,0806	8,8420			dBuV
14,0851	9,0821			dBuV
14,0896	9,0334			dBuV
14,0941	8,7185			dBuV
14,0986	9,5247			dBuV
14,1031	8,5796			dBuV
14,1076	9,3046			dBuV
14,1121	9,3964			dBuV
14,1166	9,0412			dBuV
14,1211	8,9836			dBuV
14,1256	9,9537			dBuV
14,1301	10,1034			dBuV
14,1346	9,0992			dBuV
14,1391	9,2665			dBuV
14,1436	9,4515			dBuV
14,1481	9,2967			dBuV
14,1526	8,6190			dBuV
14,1571	9,1488			dBuV
14,1616	9,6011			dBuV
14,1661	9,6571			dBuV
14,1706	9,1770			dBuV
14,1751	9,3307			dBuV
14,1796	9,1184			dBuV
14,1841	8,5139			dBuV
14,1886	8,9830			dBuV
14,1931	8,4786			dBuV
14,1976	9,1354			dBuV
14,2021	9,7523			dBuV
14,2066	10,0752			dBuV
14,2111	9,4907			dBuV
14,2156	9,0734			dBuV
14,2201	8,4111			dBuV
14,2246	9,3060			dBuV
14,2291	8,2508			dBuV
14,2336	9,0540			dBuV
14,2381	8,6313			dBuV
14,2426	10,0555			dBuV
14,2471	9,2574			dBuV
14,2516	8,5884			dBuV
14,2561	9,3544			dBuV
14,2606	9,5757			dBuV
14,2651	9,3186			dBuV
14,2696	10,2486			dBuV
14,2741	9,0280			dBuV
14,2786	8,2381			dBuV
14,2831	8,7331			dBuV
14,2876	8,9358			dBuV
14,2921	9,4274			dBuV
14,2966	9,8587			dBuV
14,3011	9,3889			dBuV
14,3056	8,9804			dBuV
14,3101	9,3831			dBuV
14,3146	8,9635			dBuV
14,3191	8,8206			dBuV
14,3236	8,1156			dBuV
14,3281	9,8701			dBuV
14,3326	9,4891			dBuV
14,3371	8,4751			dBuV
14,3416	8,9085			dBuV
14,3461	9,1927			dBuV
14,3506	9,1940			dBuV
14,3551	9,0840			dBuV
14,3596	9,5477			dBuV
14,3641	8,9671			dBuV
14,3686	9,5294			dBuV
14,3731	8,9465			dBuV
14,3776	9,2837			dBuV
14,3821	9,5464			dBuV
14,3866	8,6861			dBuV
14,3911	9,4724			dBuV
14,3956	8,3695			dBuV
14,4001	9,2410			dBuV
14,4046	9,2831			dBuV
14,4091	9,3736			dBuV
14,4136	9,7123			dBuV
14,4181	9,5405			dBuV
14,4226	9,3480			dBuV
14,4271	9,3137			dBuV
14,4316	8,6345			dBuV
14,4361	9,1771			dBuV
14,4406	9,5845			dBuV
14,4451	8,8400			dBuV
14,4496	8,8828			dBuV
14,4541	9,4318			dBuV
14,4586	9,1772			dBuV
14,4631	9,3609			dBuV
14,4676	8,6502			dBuV
14,4721	8,1429			dBuV
14,4766	9,0163			dBuV
14,4811	9,4767			dBuV
14,4856	8,6128			dBuV
14,4901	9,0512			dBuV
14,4946	8,2952			dBuV
14,4991	9,0542			dBuV
14,5036	8,7533			dBuV
14,5081	9,1796			dBuV
14,5126	8,5170			dBuV
14,5171	9,0978			dBuV
14,5216	8,9963			dBuV
14,5261	8,8361			dBuV
14,5306	8,3848			dBuV
14,5351	9,3138			dBuV
14,5396	9,8182			dBuV
14,5441	8,6829			dBuV
14,5486	9,2653			dBuV
14,5531	8,7553			dBuV
14,5576	9,1432			dBuV
14,5621	9,0404			dBuV
14,5666	8,4696			dBuV
14,5711	9,6429			dBuV
14,5756	8,9623			dBuV
14,5800	9,3765			dBuV
14,5845	8,4214			dBuV
14,5890	9,4469			dBuV
14,5935	8,6836			dBuV
14,5980	9,2000			dBuV
14,6025	9,2807			dBuV
14,6070	9,0799			dBuV
14,6115	9,4317			dBuV
14,6160	9,4375			dBuV
14,6205	8,6468			dBuV
14,6250	9,7009			dBuV
14,6295	8,3744			dBuV
14,6340	8,9070			dBuV
14,6385	9,2242			dBuV
14,6430	9,2208			dBuV
14,6475	8,5235			dBuV
